categoria,subcategoria,descripcion,unidades,precio,marca
Despensa,"Arroz, pastas, legumbres",Arroz Ensaladas Paquete 500 Gr,"2,78 € / 1 Kg","1,39 €",SOS
Despensa,"Arroz, pastas, legumbres",Plumas Integrales Paquete 450 Gr,"3,98 € / 1 Kg","1,79 €",GALLO
Despensa,"Arroz, pastas, legumbres",Fideos sin Gluten Paquete 450 Gr,"4,42 € / 1 Kg","1,99 €",GALLO
Despensa,"Arroz, pastas, legumbres",Spaghetti sin Gluten Paquete 450 Gr,"4,42 € / 1 Kg","1,99 €",GALLO
Despensa,"Arroz, pastas, legumbres",Plumas sin Gluten Paquete 450 Gr,"4,42 € / 1 Kg","1,99 €",GALLO
Despensa,"Arroz, pastas, legumbres",Spaghetti Integral Paquete 450 Gr,"3,98 € / 1 Kg","1,79 €",GALLO
Despensa,"Arroz, pastas, legumbres",Pizza Queso de Cabra y Cebolla Asada 360 Gr,"9,03 € / 1 Kg","3,25 €",CAMPOFRÍO
Despensa,"Arroz, pastas, legumbres",Mini Pizzas Finissimas 8 Unidades 265 Gr,"7,13 € / 1 Kg","1,89 €",BUITONI
Despensa,"Arroz, pastas, legumbres",Arroz Basmati Paquete 1 Kg,"3,35 € / 1 Kg","3,35 €",TILDASUNDARI
Despensa,"Arroz, pastas, legumbres",Cous Cous Vaso Pack de 2 2 x 125 Gr,"5,96 € / 1 Kg","1,49 €",BRILLANTE
Despensa,"Arroz, pastas, legumbres",Plumas Nº 3 Paquete 450 Gr,"3,00 € / 1 Kg","1,35 €",GALLO
Despensa,"Arroz, pastas, legumbres",Spaghetti Nº 3 Paquete 450 Gr,"3,00 € / 1 Kg","1,35 €",GALLO
Despensa,"Arroz, pastas, legumbres",Tallarín Paquete 450 Gr,"3,00 € / 1 Kg","1,35 €",GALLO
Despensa,"Arroz, pastas, legumbres",Lentejas Peladas Bolsa Doypack 400 Gr,"5,38 € / 1 Kg","2,15 €",LUENGO
Despensa,"Arroz, pastas, legumbres",Garbanzo Cocido Origen 100% Nacional 400 Gr,"3,73 € / 1 Kg","1,49 €",LUENGO
Despensa,"Arroz, pastas, legumbres",Lasaña Paquete 250 Gr,"9,00 € / 1 Kg","2,25 €",BARILLA
Despensa,"Arroz, pastas, legumbres",Grano de Avena Cocida 2 x 125 Gr,"5,40 € / 1 Kg","1,35 €",BRILLANTE
Despensa,"Arroz, pastas, legumbres",Pizza Bianca Lenta Fermentación 400 Gr,"11,23 € / 1 Kg","4,49 €",TARRADELLAS
Despensa,"Arroz, pastas, legumbres",Pizza Jamón Lenta Fermentación 400 Gr,"10,73 € / 1 Kg","4,29 €",TARRADELLAS
Despensa,"Arroz, pastas, legumbres",Girasoles Setas & Mascarpone 250 Gr,"9,80 € / 1 Kg","2,45 €",CONSUM
Despensa,"Arroz, pastas, legumbres",Girasoles Queso Cabra & Miel 250 Gr,"9,80 € / 1 Kg","2,45 €",CONSUM
Despensa,"Arroz, pastas, legumbres",Tagliatelle con Huevo 250 Gr,"9,40 € / 1 Kg","2,35 €",RANA
Despensa,"Arroz, pastas, legumbres",Tortellini Pesto 250 Gr,"6,88 € / 1 Kg","1,72 €",CONSUM
Despensa,"Arroz, pastas, legumbres",Tortellini Pollo Bacon 250 Gr,"6,88 € / 1 Kg","1,72 €",CONSUM
Despensa,"Arroz, pastas, legumbres",Pizza 4 Quesos Pack de 2 Unidades 2 x 210 Gr,"7,60 € / 1 Kg","3,19 €",TARRADELLAS
Despensa,"Arroz, pastas, legumbres",Alubias Rojas Paquete 500 Gr,"3,90 € / 1 Kg","1,95 €",DON PEDRO
Despensa,"Arroz, pastas, legumbres",Lenteja Pardina Paquete 500 Gr,"3,58 € / 1 Kg","1,79 €",DON PEDRO
Despensa,"Arroz, pastas, legumbres",Gnocchi 400 Gr,"6,23 € / 1 Kg","2,49 €",RANA
Despensa,"Arroz, pastas, legumbres",Pizza Familiar Barbacoa 580 Gr,"6,88 € / 1 Kg","3,99 €",PALACIOS
Despensa,"Arroz, pastas, legumbres",Pizza Familiar Jamón y Queso 580 Gr,"6,88 € / 1 Kg","3,99 €",PALACIOS
Despensa,"Arroz, pastas, legumbres",Lenteja Parda Roja 1 Kg,"1,63 € / 1 Kg","1,63 €",CONSUM
Despensa,"Arroz, pastas, legumbres",Pasta de Lenteja Roja 250 Gr,"6,60 € / 1 Kg","1,65 €",ROMERO
Despensa,"Arroz, pastas, legumbres",Alubia Negrita Paquete 500 Gr,"3,00 € / 1 Kg","1,50 €",LUENGO
Despensa,"Arroz, pastas, legumbres",Lenteja Rápida Paquete 500 Gr,"3,90 € / 1 Kg","1,95 €",LUENGO
Despensa,"Arroz, pastas, legumbres",Pasta de Trigo Sarraceno Alforfón 250 Gr,"6,60 € / 1 Kg","1,65 €",ROMERO
Despensa,"Arroz, pastas, legumbres",Rigatoni Paquete 500 Gr,"3,42 € / 1 Kg","1,71 €",GAROFALO
Despensa,"Arroz, pastas, legumbres",Lentejas Rápidas Paquete 1 Kg,"2,20 € / 1 Kg","2,20 €",CONSUM
Despensa,"Arroz, pastas, legumbres",Pasta Filo 250 Gr,"10,76 € / 1 Kg","2,69 €",JR
Despensa,"Arroz, pastas, legumbres",Pasta Infantil Mickey 300 Gr,"7,00 € / 1 Kg","2,10 €",GALLO
Despensa,"Arroz, pastas, legumbres",Pasta Infantil Frozen 300 Gr,"7,00 € / 1 Kg","2,10 €",GALLO
Despensa,"Arroz, pastas, legumbres",Pasta Infantil Nemo 350 Gr,"6,00 € / 1 Kg","2,10 €",GALLO
Despensa,"Arroz, pastas, legumbres",Lenteja Verdina 500 Gr,"3,18 € / 1 Kg","1,59 €",DON PEDRO
Despensa,"Arroz, pastas, legumbres",Arroz Integral 1 Kg,"1,70 € / 1 Kg","1,70 €",CONSUM
Despensa,"Arroz, pastas, legumbres",Pizza Pollo 410 Gr,"7,78 € / 1 Kg","3,19 €",TARRADELLAS
Despensa,"Caldos, sopas y purés",Caldo Líquido de Pollo Brik 1 L,"3,95 € / 1 L","3,95 €",ANETO
Despensa,"Caldos, sopas y purés",Caldo Líquido Casero de Pollo Brik 1 L,"0,75 € / 1 L","0,80 €
0,75 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo Casero de Pollo Brik 1 L,"2,20 € / 1 L","2,20 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo Casero Cocido Brik 1 L,"2,20 € / 1 L","2,20 €",G.BLANCA
Despensa,"Caldos, sopas y purés","Crema de Calabaza Brik 0,5 L","2,00 € / 1 L","1,10 €
1,00 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo Natural de Puchero 1 L,"3,69 € / 1 L","4,50 €
3,69 €",ANETO
Despensa,"Caldos, sopas y purés",Caldo Natural Verduras Brik 1 L,"3,95 € / 1 L","3,95 €",ANETO
Despensa,"Caldos, sopas y purés",Caldo Paella Fácil Brik 1 L,"3,49 € / 1 L","3,49 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo Pollo Gourmet Brick 1 L,"2,99 € / 1 L","2,99 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Crema Verduras Brik 500 ml,"3,98 € / 1 L","1,99 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo Fideuá Fácil Brik 1 L,"3,49 € / 1 L","3,49 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Crema Casera Pollo con Verduras 500 ml,"3,98 € / 1 L","1,99 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Crema de Espárragos con Jamón 500 ml,"3,98 € / 1 L","1,99 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Fumet de Pescado de Roca y Marisco 1 L,"3,49 € / 1 L","3,49 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo Pollo con Jamón Enrique Tomás 1 L,"2,99 € / 1 L","2,99 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo Vegetal Deshidratado12 Pastillas 120 Gr,"13,75 € / 1 Kg","1,65 €",KNORR
Despensa,"Caldos, sopas y purés",Puré de Patatas Paquete 230 Gr,"9,96 € / 1 Kg","2,29 €",MAGGI
Despensa,"Caldos, sopas y purés",Caldo de Carne Deshidratado 16 Pastillas 160 Gr,"10,31 € / 1 Kg","1,65 €",KNORR
Despensa,"Caldos, sopas y purés",Caldo de Pescado Deshidratado12 Pastillas 120 Gr,"13,75 € / 1 Kg","1,65 €",KNORR
Despensa,"Caldos, sopas y purés",Caldo de Pollo Deshidratado 12 Pastillas 120 Gr,"15,42 € / 1 Kg","1,85 €",AVECREM
Despensa,"Caldos, sopas y purés",Gazpacho Original 1 L,"3,99 € / 1 L","3,99 €",ALVALLE
Despensa,"Caldos, sopas y purés",Caldo de Pollo Deshidratado24Pastillas 240 Gr,"12,29 € / 1 Kg","2,95 €",AVECREM
Despensa,"Caldos, sopas y purés","Crema de Verduras Mediterráneas 0,5 L","4,58 € / 1 L","2,29 €",KNORR
Despensa,"Caldos, sopas y purés",Caldo Líquido Pescado Brik 1 L,"1,10 € / 1 L","1,10 €",CONSUM
Despensa,"Caldos, sopas y purés","Crema de Verduras de la Huerta 0,5 L","4,58 € / 1 L","2,29 €",LIGERESA
Despensa,"Caldos, sopas y purés","Crema de Calabaza con un Toque de Nata 0,5 L","4,58 € / 1 L","2,29 €",KNORR
Despensa,"Caldos, sopas y purés",Caldo Casero Cocido Brik 1 L,"0,90 € / 1 L","0,90 €",CONSUM
Despensa,"Caldos, sopas y purés","Crema de Setas con Champiñones 0,5 L","4,58 € / 1 L","2,29 €",KNORR
Despensa,"Caldos, sopas y purés","Crema Calabacín con Quesito 0,5 L","4,58 € / 1 L","2,29 €",KNORR
Despensa,"Caldos, sopas y purés",Gazpacho Suave 1 L,"1,85 € / 1 L","1,85 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo Verduras Brick 1 L,"1,00 € / 1 L","1,00 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo de Pollo 12 Pastillas 120 Gr,"6,25 € / 1 Kg","0,75 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo Casero Pescado Brik 1 L,"2,20 € / 1 L","2,20 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo Casero Carne Brik 1 L,"2,20 € / 1 L","2,20 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo de Pollo Bajo en Sal Brik 1 L,"1,20 € / 1 L","1,20 €",CONSUM
Despensa,"Caldos, sopas y purés","Crema de Verduras Brik 0,5 L","2,20 € / 1 L","1,10 €",CONSUM
Despensa,"Caldos, sopas y purés",Avecrem Pollo 30% menos de Sal 95 Gr,"16,32 € / 1 Kg","1,55 €",AVECREM
Despensa,"Caldos, sopas y purés",Gazpacho Tradicional 1 L,"1,80 € / 1 L","1,80 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo Casero Pollo Bajo en Sal Brik 1 L,"2,20 € / 1 L","2,20 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo Pescado 12 Pastillas 120 Gr,"7,08 € / 1 Kg","0,85 €",CONSUM
Despensa,"Caldos, sopas y purés",Sopa Jardinera Sobre 66 Gr,"5,91 € / 1 Kg","0,39 €",CONSUM
Despensa,"Caldos, sopas y purés",Gazpacho Pack de 3 Unidades 3 x 330 ml,"2,22 € / 1 L","2,20 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo de Carne 12 Pastillas 120 Gr,"7,08 € / 1 Kg","0,85 €",CONSUM
Despensa,"Caldos, sopas y purés",Gazpacho Original 500 ml,"4,98 € / 1 L","2,49 €",ALVALLE
Despensa,"Caldos, sopas y purés","Crema de Calabacín Brik 0,5 L","2,20 € / 1 L","1,10 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo Líquido Pescado Brik 1 L,"4,50 € / 1 L","4,50 €",ANETO
Despensa,"Caldos, sopas y purés",Caldo Casero Verduras Brik 1 L,"2,20 € / 1 L","2,20 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo de Carne Concentrado 125 Gr,"23,92 € / 1 Kg","2,99 €",BOVRIL
Despensa,"Caldos, sopas y purés",Sopa Maravilla Sobre 66 Gr,"7,42 € / 1 Kg","0,49 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo de Pollo Bajo en Sal 1 L,"3,95 € / 1 L","3,95 €",ANETO
Despensa,"Caldos, sopas y purés",Puré de Patatas con Leche 230 Gr,"10,83 € / 1 Kg","2,49 €",MAGGI
Despensa,"Caldos, sopas y purés",Puré Patatas Bol 50 Gr,"25,80 € / 1 Kg","1,29 €",MAGGI
Despensa,"Caldos, sopas y purés",Salmorejo 1 L,"2,30 € / 1 L","2,30 €",CONSUM
Despensa,"Caldos, sopas y purés",Crema De Alicia Brick 500 ml,"4,58 € / 1 L","2,29 €",KNORR
Despensa,"Caldos, sopas y purés",Crema Bogavante Brik 500 Gr,"4,20 € / 1 Kg","2,10 €",CONSUM
Despensa,"Caldos, sopas y purés",Pack Dúo Caldo Pescado Brik 2 x 1 L,"1,85 € / 1 L","3,69 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo Casero de Pollo Brik 500 ml,"2,78 € / 1 L","1,39 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Avecrem Pollo 100% Natural Estuche 90 Gr,"18,11 € / 1 Kg","1,63 €",AVECREM
Despensa,"Caldos, sopas y purés",Caldo de Pollo Bajo Sal Brik Pack de 2 2 x 1 L,"1,85 € / 1 L","3,69 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Gazpacho Natural Tradicional 1 L,"3,00 € / 1 L","3,00 €",CONSUM
Despensa,"Caldos, sopas y purés",Gazpacho Natural Tradicional 330 ml,"3,64 € / 1 L","1,20 €",CONSUM
Despensa,"Caldos, sopas y purés",Salmorejo Natural 330 ml,"3,94 € / 1 L","1,30 €",CONSUM
Despensa,"Caldos, sopas y purés",Caldo Natural de Pollo Botella 1 L,"3,49 € / 1 L","3,49 €",EL PAVO
Despensa,"Caldos, sopas y purés",Fumet de Marisco Botella 951 ml,"4,20 € / 1 L","3,99 €",EL PAELLER
Despensa,"Caldos, sopas y purés",Caldo Natural de Pollo Brick 1 L,"1,99 € / 1 L","1,99 €",GALLO
Despensa,"Caldos, sopas y purés",Caldo Natural Cocido Brick 1 L,"1,99 € / 1 L","1,99 €",GALLO
Despensa,"Caldos, sopas y purés",Caldo de Pollo con 8 Verduras 1 L,"2,20 € / 1 L","2,20 €",G.BLANCA
Despensa,"Caldos, sopas y purés",Caldo de Pollo Pack de 4 4 x 1 L,"2,49 € / 1 L","9,95 €",ANETO
Despensa,"Caldos, sopas y purés",Fumet de Pescado Botella 950 ml,"3,16 € / 1 L","3,00 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mejillones en Escabeche Pack de 3 3 x 40 Gr,"28,25 € / 1 Kg","3,75 €
3,39 €",CALVO
Despensa,"Conservas, aceites y condimentos",Mayonesa Tarro cristal 450 ml,"6,55 € / 1 L","3,25 €
2,95 €",HELLMANN'S
Despensa,"Conservas, aceites y condimentos",Tomate Troceado Lata 390 Gr,"2,98 € / 1 Kg","1,45 €
1,16 €",BELTORO
Despensa,"Conservas, aceites y condimentos",Tomate Frito Lata Pack de 3 3 x 155 Gr,"6,22 € / 1 Kg","3,25 €
2,89 €",HIDA
Despensa,"Conservas, aceites y condimentos",Tomate Troceado Lata 390 Gr,"2,18 € / 1 Kg","0,90 €
0,85 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Tomate Frito Frasco 550 Gr,"1,55 € / 1 Kg","0,95 €
0,85 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Sazonador para Fajita 30 Gr,"3,96 € / 100 Gr","1,39 €
1,19 €",OLD EL PASO
Despensa,"Conservas, aceites y condimentos",Sofrito de Tomate Cebolla Frasco 350 Gr,"6,43 € / 1 Kg","2,25 €",G.BLANCA
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Girasol Pack de 6 6 x 52 Gr,"13,46 € / 1 Kg","4,40 €
4,20 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Tomate de untar Frasco Pack de 2 2 x 185 Gr,"5,16 € / 1 Kg","1,99 €
1,91 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Fresca de Setas Boletus 180 Gr,"11,94 € / 1 Kg","2,40 €
2,15 €",RANA
Despensa,"Conservas, aceites y condimentos",Salsa Fresca de Queso Parmigiano Regiano 180 Gr,"11,94 € / 1 Kg","2,40 €
2,15 €",RANA
Despensa,"Conservas, aceites y condimentos",Mayonesa Tarro Cristal 225 ml,"8,67 € / 1 L","1,95 €",HELLMANN'S
Despensa,"Conservas, aceites y condimentos",Tomate Frito Brik 350 Gr,"2,43 € / 1 Kg","0,99 €
0,85 €",ORLANDO
Despensa,"Conservas, aceites y condimentos",Tomate Frito Brik Pack de 3 3 x 200 Gr,"1,67 € / 1 Kg","1,05 €
1,00 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Pesto Genovese 190 Gr,"15,74 € / 1 Kg","2,99 €",BARILLA
Despensa,"Conservas, aceites y condimentos",Tomate Frito 0 % Azúcar Añadido Frasco 560 Gr,"1,96 € / 1 Kg","1,20 €
1,10 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Habas Cocidas Picantes Lata 200 Gr,"7,45 € / 1 Kg","1,75 €
1,49 €",VEGA BAJA
Despensa,"Conservas, aceites y condimentos",Aceite Oliva Virgen Extra Botella 1 L,"11,95 € / 1 L","14,50 €
11,95 €",HOJIBLANCA
Despensa,"Conservas, aceites y condimentos",Laurel en Hojas Bolsa 8 Gr,"18,63 € / 100 Gr","1,49 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Calamar Salsa Americana Pack de 3 3 x 48 Gr,"20,76 € / 1 Kg","2,99 €",CALVO
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Girasol 104 Gr,"18,18 € / 1 Kg","2,19 €
1,89 €",CAMPOS
Despensa,"Conservas, aceites y condimentos",Atún Claro Natural 112 Gr,"16,87 € / 1 Kg","2,19 €
1,89 €",CAMPOS
Despensa,"Conservas, aceites y condimentos",Salsa Basilico Tarro 400 Gr,"8,23 € / 1 Kg","3,29 €",BARILLA
Despensa,"Conservas, aceites y condimentos",Curry Tarro 42 Gr,"6,17 € / 100 Gr","2,59 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Salsa Fresca al Pesto Verde 140 Gr,"15,35 € / 1 Kg","2,40 €
2,15 €",RANA
Despensa,"Conservas, aceites y condimentos",Calamar en su Tinta Lata Pack de 3 3 x 48 Gr,"20,76 € / 1 Kg","2,99 €",CALVO
Despensa,"Conservas, aceites y condimentos",Perejil Tarro 5 Gr,"45,00 € / 100 Gr","2,25 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Comino Entero Tarro 35 Gr,"6,83 € / 100 Gr","2,39 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Sazonador para Paella Valencia Caja 9 Gr,"28,78 € / 100 Gr","2,59 €",DUCROS
Despensa,"Conservas, aceites y condimentos","Azafrán en Hebras Sobres 0,3 Gr","1.196,67 € / 100 Gr","3,59 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Curcuma Frasco 37 Gr,"6,35 € / 100 Gr","2,35 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Oliva Pack de 3 3x72 Gr,"30,05 € / 1 Kg","6,49 €",CALVO
Despensa,"Conservas, aceites y condimentos",Sazonador Pollo Tarro 75 Gr,"38,00 € / 1 Kg","2,85 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Ventresca Atún Aceite de Oliva 75 Gr,"60,67 € / 1 Kg","4,55 €",CALVO
Despensa,"Conservas, aceites y condimentos",Canela Molida Frasco 39 Gr,"6,79 € / 100 Gr","2,65 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Canela en Rama Frasco 10 Gr,"26,50 € / 100 Gr","2,65 €",DUCROS
Despensa,"Conservas, aceites y condimentos",Sofrito de Tomate y Verduras Frasco 350 Gr,"6,43 € / 1 Kg","2,25 €",G.BLANCA
Despensa,"Conservas, aceites y condimentos",Mayonesa Tarro 450 ml,"5,31 € / 1 L","2,39 €",YBARRA
Despensa,"Conservas, aceites y condimentos",Salsa Gourmet Gorgonzola y Nueces 180 Gr,"11,94 € / 1 Kg","2,40 €
2,15 €",RANA
Despensa,"Conservas, aceites y condimentos",Ketchup 50% Menos Azúcar y Sal 550 Gr,"6,16 € / 1 Kg","3,99 €
3,39 €",HEINZ
Despensa,"Conservas, aceites y condimentos",Bonito del Norte en Aceite de Oliva 80 Gr,"31,13 € / 1 Kg","3,19 €
2,49 €",CONSORCIO
Despensa,"Conservas, aceites y condimentos",Aceite de Girasol Botella 5 L,"1,35 € / 1 L","6,95 €
6,75 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Virgen 1 L,"10,99 € / 1 L","12,95 €
10,99 €",CARBONELL
Despensa,"Conservas, aceites y condimentos",Salsa Napolitana Frasco 400 Gr,"8,23 € / 1 Kg","3,29 €",BARILLA
Despensa,"Conservas, aceites y condimentos",Berberechos al Natural Bote 90 Gr,"49,88 € / 1 Kg","4,99 €
4,49 €",CABO PEÑAS
Despensa,"Conservas, aceites y condimentos",Salsa Alioli Frasco 225 ml,"7,33 € / 1 L","1,65 €",YBARRA
Despensa,"Conservas, aceites y condimentos",Especia Líquida Trufa Blanca Spray 40 ml,"6,23 € / 100 ml","2,75 €
2,49 €",TURCI
Despensa,"Conservas, aceites y condimentos",Aceto Balsámico Di Módena 250 ml,"7,80 € / 1 L","2,15 €
1,95 €",FERRARINI
Despensa,"Conservas, aceites y condimentos",Maíz Dulce Lata Pack de 3 3 x 140 Gr,"3,81 € / 1 Kg","1,70 €
1,60 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Tomate y Pimiento Frito Lata 420 Gr,"3,73 € / 1 Kg","1,85 €
1,57 €",VEGA BAJA
Despensa,"Conservas, aceites y condimentos",Mayonesa Deliciosa Pet 400 ml,"6,38 € / 1 L","2,99 €
2,55 €",HEINZ
Despensa,"Conservas, aceites y condimentos",Tomate Frito Casero Lata Pack de 3 3 x 100 Gr,"5,67 € / 1 Kg","2,00 €
1,70 €",SOLIS
Despensa,"Conservas, aceites y condimentos",Crema Balsámica de Modena 0% Azúcares 400 Gr,"4,48 € / 1 Kg","1,99 €
1,79 €",VULPI
Despensa,"Conservas, aceites y condimentos",Salsa Carbonara Frasco 330 Gr,"9,00 € / 1 Kg","2,97 €",GALLO
Despensa,"Conservas, aceites y condimentos",Salsa Allioli Tarro 200 ml,"7,95 € / 1 L","1,99 €
1,59 €",CHOVI
Despensa,"Conservas, aceites y condimentos",Filete de Caballa del Sur en Aceite Oliva Bajo Sal 82 Gr,"29,88 € / 1 Kg","2,45 €",CALVO
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Oliva Pack 3 3 x 48 Gr,"31,87 € / 1 Kg","5,39 €
4,59 €",ALBO
Despensa,"Conservas, aceites y condimentos",Salsa Arrabbiata Frasco 400 Gr,"8,23 € / 1 Kg","3,29 €",BARILLA
Despensa,"Conservas, aceites y condimentos",Aceite de Girasol Botella 1 L,"1,95 € / 1 L","2,59 €
1,95 €",KOIPESOL
Despensa,"Conservas, aceites y condimentos",Atún Aceite Girasol Lata 650 Gr,"9,92 € / 1 Kg","6,65 €
6,45 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Salsa Súper Boloñesa Tarro 350 Gr,"9,11 € / 1 Kg","3,19 €",GALLO
Despensa,"Conservas, aceites y condimentos",Maíz Dulce Pack de 3 Lata 3 x 140 Gr,"8,31 € / 1 Kg","3,49 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Salsa Bolognesa Frasco 300 Gr,"5,33 € / 1 Kg","1,69 €
1,60 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Mariñas del Norte al Ajillo 42 Gr,"3,22 € / 100 Gr","1,59 €
1,35 €",CABO PEÑAS
Despensa,"Conservas, aceites y condimentos",Atún Claro Aceite Girasol Pack de 6 6 x 52 Gr,"18,27 € / 1 Kg","6,79 €
5,70 €",CALVO
Despensa,"Conservas, aceites y condimentos",Crema de Vinagre Manzana 250 ml,"9,40 € / 1 L","2,75 €
2,35 €",CONSUM
Despensa,"Conservas, aceites y condimentos",Sardinillas en Aceite de Oliva Virgen extra 82 Gr,"25,00 € / 1 Kg","2,45 €
2,05 €",ALBO
Despensa,"Conservas, aceites y condimentos",Pisto Casero de Verduras Frasco 350 Gr,"6,43 € / 1 Kg","2,25 €",G.BLANCA
Despensa,"Conservas, aceites y condimentos",Salero 0% Sodio 250 Gr,"12,20 € / 1 Kg","3,59 €
3,05 €",ARANCA
Despensa,"Conservas, aceites y condimentos",Ketchup original Bote 540 Gr,"4,72 € / 1 Kg","2,99 €
2,55 €",PRIMA
Despensa,"Conservas, aceites y condimentos",Mayonesa Original Bote 400 ml,"5,48 € / 1 L","2,55 €
2,19 €",PRIMA
Despensa,"Conservas, aceites y condimentos",Aceite de Oliva Virgen Extra 3 L,"9,80 € / 1 L","32,65 €
29,40 €",ACESUR
Despensa,"Conservas, aceites y condimentos",Atún en Aceite de Oliva 3 x 52 Gr,"21,73 € / 1 Kg","3,99 €
3,39 €",CALVO
Despensa,"Conservas, aceites y condimentos",Salsa Carbonara 180 Gr,"11,94 € / 1 Kg","2,40 €
2,15 €",RANA
Despensa,"Conservas, aceites y condimentos",Allioli extra suave 150 ml,"6,66 € / 1 L","1,25 €
1,00 €",CHOVI
Despensa,"Conservas, aceites y condimentos",Allioli Extra Suave Tarro 190 ml,"8,37 € / 1 L","1,99 €
1,59 €",CHOVI
Despensa,"Conservas, aceites y condimentos",Salsa Tomate con Queso Grana Padano 350 Gr,"7,40 € / 1 Kg","2,59 €",GALLO
Despensa,"Conservas, aceites y condimentos",Sardinillas en Tomate 105 Gr,"18,00 € / 1 Kg","2,25 €
1,89 €",ALBO
Despensa,"Conservas, aceites y condimentos",Laurel en Hojas Caja 15 Gr,"6,60 € / 100 Gr","0,99 €",SABATER
Despensa,"Conservas, aceites y condimentos",Salsa Pimienta Verde Sobre 50 Gr,"39,80 € / 1 Kg","1,99 €",G.BLANCA
Despensa,"Conservas, aceites y condimentos",Sardinas Picantonas Lata 85 Gr,"27,65 € / 1 Kg","2,35 €",ALBO
Despensa,"Conservas, aceites y condimentos","Aceite de Oliva 0,4º Botella 1 L","13,99 € / 1 L","13,99 €",CARBONELL
Despensa,"Conservas, aceites y condimentos",Mostaza Dijón Originale Frasco 215 Gr,"16,70 € / 1 Kg","3,59 €",MAILLE
Despensa,"Conservas, aceites y condimentos",Mejillones en Escabeche 8/12 Piezas 69 Gr,"57,83 € / 1 Kg","3,99 €",CALVO
Despensa,"Conservas, aceites y condimentos",Mejillones en Escabeche 13/18 Piezas 69 Gr,"34,06 € / 1 Kg","2,35 €",CALVO
Despensa,"Conservas, aceites y condimentos",Judías Finas Frasco 360 Gr,"8,86 € / 1 Kg","3,19 €",BONDUELLE
Despensa,"Conservas, aceites y condimentos",Tomate Frito Frasco 360 Gr,"4,14 € / 1 Kg","1,49 €",SOLIS
Despensa,"Conservas, aceites y condimentos",Tomate Frito Lata 400 Gr,"4,38 € / 1 Kg","1,75 €",HIDA
Despensa,"Conservas, aceites y condimentos",Pisto con Verduras Lata 400 Gr,"4,98 € / 1 Kg","1,99 €",HIDA
Despensa,"Conservas, aceites y condimentos",Allioli Mortero 180 ml,"7,50 € / 1 L","1,35 €",CHOVI
Despensa,"Conservas, aceites y condimentos",Piña en su Jugo 490 Gr,"3,67 € / 1 Kg","1,80 €",PELLI
Despensa,"Conservas, aceites y condimentos",Tomate Troceado Lata 780 Gr,"1,73 € / 1 Kg","1,35 €",CONSUM
